200,3,0.147272109985,0.000302791595459
200,3,0.141849040985,0.000298976898193
200,3,0.141000986099,0.000300168991089
200,4,0.60387802124,0.000319004058838
200,4,0.579017877579,0.000319004058838
200,4,0.61723780632,0.000319004058838
200,5,1.04465007782,0.000334978103638
200,5,1.06016206741,0.000334024429321
200,5,1.02433800697,0.000325918197632
200,6,1.22734093666,0.000338077545166
200,6,1.23598718643,0.000362873077393
200,6,1.24245691299,0.000404119491577
200,7,1.2791659832,0.000383138656616
200,7,1.26814603806,0.000369071960449
200,7,1.25613188744,0.000339031219482
200,8,1.26372003555,0.000343084335327
200,8,1.23847198486,0.000343084335327
200,8,1.22358798981,0.000344038009644
200,9,1.25793218613,0.000385046005249
200,9,1.25913310051,0.000396966934204
200,9,1.25025415421,0.000360012054443
200,10,1.22674107552,0.000363826751709
200,10,1.23652911186,0.000363111495972
200,10,1.24430203438,0.000395059585571
200,12,1.22417807579,0.000404119491577
200,12,1.21124196053,0.000373125076294
200,12,1.22572207451,0.000432014465332
200,14,1.18622803688,0.000391006469727
200,14,1.20837283134,0.000423192977905
200,14,1.20425605774,0.000427961349487
200,16,1.11362195015,0.000397920608521
200,16,1.09336614609,0.000400066375732
200,16,1.10689496994,0.000426054000854
200,18,1.07550001144,0.000405073165894
200,18,1.0809481144,0.000405073165894
200,18,1.09780693054,0.000420093536377
200,20,1.07534503937,0.000458955764771
200,20,1.08226513863,0.000453948974609
200,20,1.08157300949,0.000461101531982
500,3,0.212551116943,0.000715017318726
500,3,0.211503982544,0.000737190246582
500,3,0.207378864288,0.000716924667358
500,5,5.98210096359,0.00080680847168
500,5,6.10395693779,0.000892877578735
500,5,5.42899918556,0.000874042510986
500,7,8.96547698975,0.000838994979858
500,7,8.33349204063,0.000841856002808
500,7,8.54582500458,0.00089693069458
500,9,9.25155496597,0.000952005386353
500,9,9.34539103508,0.000954151153564
500,9,9.31915187836,0.000962018966675
500,11,9.68539905548,0.000916004180908
500,11,9.34841609001,0.000981092453003
500,11,9.26861691475,0.000955820083618
500,13,8.90775108337,0.000964879989624
500,13,8.98735189438,0.00098705291748
500,13,9.28322005272,0.00104784965515
500,15,8.47139191628,0.000992059707642
500,15,8.58487510681,0.00106692314148
500,15,8.35978102684,0.00101590156555
500,17,8.29106402397,0.00107097625732
500,17,8.35891199112,0.00101709365845
500,17,8.36136603355,0.00101900100708
500,19,8.45033311844,0.00109910964966
500,19,8.40216016769,0.00109601020813
500,19,8.31980419159,0.00106477737427
1000,3,0.29416513443,0.00148391723633
1000,3,0.287081956863,0.00138998031616
1000,3,0.290990114212,0.00146913528442
1000,5,15.9740328789,0.00159502029419
1000,5,15.7595491409,0.00167298316956
1000,5,17.6513669491,0.00157499313354
1000,7,35.9953091145,0.0016770362854
1000,7,37.0705640316,0.00170803070068
1000,7,35.6670839787,0.00166702270508
1000,19,40.4411180019,0.00223898887634
1000,19,41.2577850819,0.00223088264465
1000,19,41.5936729908,0.00223803520203
1000,17,40.0295698643,0.00206518173218
1000,17,39.7138240337,0.00205993652344
1000,17,40.2715451717,0.00203490257263
1000,15,40.9749889374,0.00202584266663
1000,15,39.5192379951,0.0020649433136
1000,15,40.9431450367,0.00198793411255
1000,13,41.3798339367,0.00199007987976
1000,13,40.1535339355,0.0020740032196
1000,13,40.2450680733,0.00188112258911
1000,11,41.5110239983,0.00189399719238
1000,11,41.7993071079,0.00193095207214
1000,11,41.8438980579,0.00189995765686
1000,9,41.7880959511,0.00184297561646
1000,9,42.4962668419,0.00222682952881
1000,9,40.6289579868,0.00173807144165
